temperature,loading,fug_CO2,act_coeff_CO2,Henry_CO2,x_CO2,Pressure
120.0,0.5562068965517242,695.5732862797287,1.0298959019868343,675382.1283664263,0.0010909218073365257,870.0386761632315
120.0,0.5903448275862069,977.6331629074057,1.0301372149153556,949031.9821012736,0.0015329391194259991,1151.392385147166
120.0,0.6244827586206897,1348.476939997644,1.0304985253175865,1308567.5591646873,0.0021136847226306483,1521.4669169298259
120.0,0.6586206896551725,1822.4552630871576,1.0309479276340163,1767747.1521472656,0.0028553819195645106,1994.6280175024326
120.0,0.6927586206896552,2411.518268337264,1.0314536059222414,2337980.355578942,0.0037764602406560547,2582.840608553574
120.0,0.7268965517241379,3124.1462128409253,1.0319868039250104,3027312.1719761277,0.0048899145051588735,3294.598260984282
120.0,0.7610344827586207,3964.7198290657166,1.032523584515314,3839834.642544103,0.00620235444821381,4134.292895469572
120.0,0.7951724137931035,4933.404758504671,1.0330455028139247,4775592.890212979,0.007713852955356921,5102.098999854022
120.0,0.8293103448275863,6026.555343543915,1.033539482703908,5830987.05409634,0.00941859529359569,6194.377486249772
120.0,0.863448275862069,7237.447922293374,1.0339971710356954,6999485.225906411,0.011306030693380006,7404.409259881979
120.0,0.8975862068965518,8557.190249724375,1.0344140393962586,8272500.10519852,0.01336228838003613,8723.30500022536
120.0,0.9317241379310346,9975.627751041678,1.034788448280279,9640258.129688473,0.01557158145044156,10140.911781851803
120.0,0.9658620689655173,11482.112549524307,1.0351207903364648,11092533.988996647,0.01791739330812239,11646.58244611942
120.0,1.0,13066.086308679307,1.0354127830400104,12619205.135092879,0.020383373345136672,13229.758732129349
